GEOID,trial_number,lon,lat,url,geometry
09001042900,1,-73.43549533304831,41.141524813009134,"https://www.google.com/maps/dir/41.1415248130091,-73.4354953330483/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.462948, -73.459505, -73.458823, -73.450615, -73.449498, -73.448898, -73.448906, -73.447995, -73.43746, -73.435164, -73.422233, -73.424774, -73.427082, -73.431627, -73.431894, -73.430936, -73.440881, -73.454466, -73.456522, -73.458202, -73.46227, -73.462948, 41.129826, 41.134217, 41.134903, 41.148707, 41.1501, 41.153544, 41.153754, 41.153796, 41.156165, 41.156896, 41.160029, 41.155398, 41.155508, 41.148381, 41.144683, 41.141514, 41.138652, 41.13478, 41.133763, 41.132752, 41.130195, 
41.129826)))"
09001042900,2,-73.44345673517994,41.14280634637738,"https://www.google.com/maps/dir/41.1428063463774,-73.4434567351799/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.462948, -73.459505, -73.458823, -73.450615, -73.449498, -73.448898, -73.448906, -73.447995, -73.43746, -73.435164, -73.422233, -73.424774, -73.427082, -73.431627, -73.431894, -73.430936, -73.440881, -73.454466, -73.456522, -73.458202, -73.46227, -73.462948, 41.129826, 41.134217, 41.134903, 41.148707, 41.1501, 41.153544, 41.153754, 41.153796, 41.156165, 41.156896, 41.160029, 41.155398, 41.155508, 41.148381, 41.144683, 41.141514, 41.138652, 41.13478, 41.133763, 41.132752, 41.130195, 
41.129826)))"
09001042900,3,-73.43197705343333,41.14185002836943,"https://www.google.com/maps/dir/41.1418500283694,-73.4319770534333/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.462948, -73.459505, -73.458823, -73.450615, -73.449498, -73.448898, -73.448906, -73.447995, -73.43746, -73.435164, -73.422233, -73.424774, -73.427082, -73.431627, -73.431894, -73.430936, -73.440881, -73.454466, -73.456522, -73.458202, -73.46227, -73.462948, 41.129826, 41.134217, 41.134903, 41.148707, 41.1501, 41.153544, 41.153754, 41.153796, 41.156165, 41.156896, 41.160029, 41.155398, 41.155508, 41.148381, 41.144683, 41.141514, 41.138652, 41.13478, 41.133763, 41.132752, 41.130195, 
41.129826)))"
09001042900,4,-73.45833409904456,41.13492388301519,"https://www.google.com/maps/dir/41.1349238830152,-73.4583340990446/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.462948, -73.459505, -73.458823, -73.450615, -73.449498, -73.448898, -73.448906, -73.447995, -73.43746, -73.435164, -73.422233, -73.424774, -73.427082, -73.431627, -73.431894, -73.430936, -73.440881, -73.454466, -73.456522, -73.458202, -73.46227, -73.462948, 41.129826, 41.134217, 41.134903, 41.148707, 41.1501, 41.153544, 41.153754, 41.153796, 41.156165, 41.156896, 41.160029, 41.155398, 41.155508, 41.148381, 41.144683, 41.141514, 41.138652, 41.13478, 41.133763, 41.132752, 41.130195, 
41.129826)))"
09001042900,5,-73.44121135333705,41.149217742717056,"https://www.google.com/maps/dir/41.1492177427171,-73.4412113533371/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.462948, -73.459505, -73.458823, -73.450615, -73.449498, -73.448898, -73.448906, -73.447995, -73.43746, -73.435164, -73.422233, -73.424774, -73.427082, -73.431627, -73.431894, -73.430936, -73.440881, -73.454466, -73.456522, -73.458202, -73.46227, -73.462948, 41.129826, 41.134217, 41.134903, 41.148707, 41.1501, 41.153544, 41.153754, 41.153796, 41.156165, 41.156896, 41.160029, 41.155398, 41.155508, 41.148381, 41.144683, 41.141514, 41.138652, 41.13478, 41.133763, 41.132752, 41.130195, 
41.129826)))"
09001043000,1,-73.43980371383859,41.12734268417507,"https://www.google.com/maps/dir/41.1273426841751,-73.4398037138386/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.456522, -73.454466, -73.440881, -73.430936, -73.42882, -73.428451, -73.427866, -73.426248, -73.429553, -73.429435, -73.432133, -73.434523, -73.436385, -73.439284, -73.441501, -73.447996, -73.452471, -73.456182, -73.458202, -73.456522, 41.133763, 41.13478, 41.138652, 41.141514, 41.132707, 41.131369, 41.129449, 41.126306, 41.12625, 41.126177, 41.126825, 41.126478, 41.125765, 41.125788, 41.1261, 41.125017, 41.126574, 41.129915, 41.132752, 41.133763)))"
09001043000,2,-73.44226330327247,41.12870059559889,"https://www.google.com/maps/dir/41.1287005955989,-73.4422633032725/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.456522, -73.454466, -73.440881, -73.430936, -73.42882, -73.428451, -73.427866, -73.426248, -73.429553, -73.429435, -73.432133, -73.434523, -73.436385, -73.439284, -73.441501, -73.447996, -73.452471, -73.456182, -73.458202, -73.456522, 41.133763, 41.13478, 41.138652, 41.141514, 41.132707, 41.131369, 41.129449, 41.126306, 41.12625, 41.126177, 41.126825, 41.126478, 41.125765, 41.125788, 41.1261, 41.125017, 41.126574, 41.129915, 41.132752, 41.133763)))"
09001043000,3,-73.42937809462117,41.12860732561336,"https://www.google.com/maps/dir/41.1286073256134,-73.4293780946212/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.456522, -73.454466, -73.440881, -73.430936, -73.42882, -73.428451, -73.427866, -73.426248, -73.429553, -73.429435, -73.432133, -73.434523, -73.436385, -73.439284, -73.441501, -73.447996, -73.452471, -73.456182, -73.458202, -73.456522, 41.133763, 41.13478, 41.138652, 41.141514, 41.132707, 41.131369, 41.129449, 41.126306, 41.12625, 41.126177, 41.126825, 41.126478, 41.125765, 41.125788, 41.1261, 41.125017, 41.126574, 41.129915, 41.132752, 41.133763)))"
09001043000,4,-73.44773748426229,41.128986331701014,"https://www.google.com/maps/dir/41.128986331701,-73.4477374842623/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.456522, -73.454466, -73.440881, -73.430936, -73.42882, -73.428451, -73.427866, -73.426248, -73.429553, -73.429435, -73.432133, -73.434523, -73.436385, -73.439284, -73.441501, -73.447996, -73.452471, -73.456182, -73.458202, -73.456522, 41.133763, 41.13478, 41.138652, 41.141514, 41.132707, 41.131369, 41.129449, 41.126306, 41.12625, 41.126177, 41.126825, 41.126478, 41.125765, 41.125788, 41.1261, 41.125017, 41.126574, 41.129915, 41.132752, 41.133763)))"
09001043000,5,-73.44081587450961,41.13809054541093,"https://www.google.com/maps/dir/41.1380905454109,-73.4408158745096/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.456522, -73.454466, -73.440881, -73.430936, -73.42882, -73.428451, -73.427866, -73.426248, -73.429553, -73.429435, -73.432133, -73.434523, -73.436385, -73.439284, -73.441501, -73.447996, -73.452471, -73.456182, -73.458202, -73.456522, 41.133763, 41.13478, 41.138652, 41.141514, 41.132707, 41.131369, 41.129449, 41.126306, 41.12625, 41.126177, 41.126825, 41.126478, 41.125765, 41.125788, 41.1261, 41.125017, 41.126574, 41.129915, 41.132752, 41.133763)))"
09001043100,1,-73.46263908893091,41.103449940761024,"https://www.google.com/maps/dir/41.103449940761,-73.4626390889309/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.471082, -73.462948, -73.46227, -73.458202, -73.456182, -73.452471, -73.451825, -73.452925, -73.45199, -73.454663, -73.4514, -73.451047, -73.445407, -73.441393, -73.441032, -73.440858, -73.440084, -73.438699, -73.43591, -73.436121, -73.439761, -73.447673, -73.449439, -73.450503, -73.45358, -73.453552, -73.455805, -73.462138, -73.469086, -73.474565, -73.471082, 41.119181, 41.129826, 41.130195, 41.132752, 41.129915, 41.126574, 41.122246, 41.118996, 41.116477, 41.114763, 41.11213, 41.110305, 
41.108518, 41.105004, 41.104933, 41.104958, 41.104854, 41.104334, 41.10253, 41.10099, 41.099164, 41.092405, 41.091188, 41.090711, 41.089616, 41.091906, 41.093389, 41.101133, 41.108288, 41.114696, 41.119181)))"
09001043100,2,-73.45486588294034,41.10396383410534,"https://www.google.com/maps/dir/41.1039638341053,-73.4548658829403/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.471082, -73.462948, -73.46227, -73.458202, -73.456182, -73.452471, -73.451825, -73.452925, -73.45199, -73.454663, -73.4514, -73.451047, -73.445407, -73.441393, -73.441032, -73.440858, -73.440084, -73.438699, -73.43591, -73.436121, -73.439761, -73.447673, -73.449439, -73.450503, -73.45358, -73.453552, -73.455805, -73.462138, -73.469086, -73.474565, -73.471082, 41.119181, 41.129826, 41.130195, 41.132752, 41.129915, 41.126574, 41.122246, 41.118996, 41.116477, 41.114763, 41.11213, 41.110305, 
41.108518, 41.105004, 41.104933, 41.104958, 41.104854, 41.104334, 41.10253, 41.10099, 41.099164, 41.092405, 41.091188, 41.090711, 41.089616, 41.091906, 41.093389, 41.101133, 41.108288, 41.114696, 41.119181)))"
09001043100,3,-73.44441022540641,41.09620285346911,"https://www.google.com/maps/dir/41.0962028534691,-73.4444102254064/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.471082, -73.462948, -73.46227, -73.458202, -73.456182, -73.452471, -73.451825, -73.452925, -73.45199, -73.454663, -73.4514, -73.451047, -73.445407, -73.441393, -73.441032, -73.440858, -73.440084, -73.438699, -73.43591, -73.436121, -73.439761, -73.447673, -73.449439, -73.450503, -73.45358, -73.453552, -73.455805, -73.462138, -73.469086, -73.474565, -73.471082, 41.119181, 41.129826, 41.130195, 41.132752, 41.129915, 41.126574, 41.122246, 41.118996, 41.116477, 41.114763, 41.11213, 41.110305, 
41.108518, 41.105004, 41.104933, 41.104958, 41.104854, 41.104334, 41.10253, 41.10099, 41.099164, 41.092405, 41.091188, 41.090711, 41.089616, 41.091906, 41.093389, 41.101133, 41.108288, 41.114696, 41.119181)))"
09001043100,4,-73.45635334664054,41.12219328772226,"https://www.google.com/maps/dir/41.1221932877223,-73.4563533466405/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.471082, -73.462948, -73.46227, -73.458202, -73.456182, -73.452471, -73.451825, -73.452925, -73.45199, -73.454663, -73.4514, -73.451047, -73.445407, -73.441393, -73.441032, -73.440858, -73.440084, -73.438699, -73.43591, -73.436121, -73.439761, -73.447673, -73.449439, -73.450503, -73.45358, -73.453552, -73.455805, -73.462138, -73.469086, -73.474565, -73.471082, 41.119181, 41.129826, 41.130195, 41.132752, 41.129915, 41.126574, 41.122246, 41.118996, 41.116477, 41.114763, 41.11213, 41.110305, 
41.108518, 41.105004, 41.104933, 41.104958, 41.104854, 41.104334, 41.10253, 41.10099, 41.099164, 41.092405, 41.091188, 41.090711, 41.089616, 41.091906, 41.093389, 41.101133, 41.108288, 41.114696, 41.119181)))"
09001043100,5,-73.46227472452249,41.106852274456976,"https://www.google.com/maps/dir/41.106852274457,-73.4622747245225/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.471082, -73.462948, -73.46227, -73.458202, -73.456182, -73.452471, -73.451825, -73.452925, -73.45199, -73.454663, -73.4514, -73.451047, -73.445407, -73.441393, -73.441032, -73.440858, -73.440084, -73.438699, -73.43591, -73.436121, -73.439761, -73.447673, -73.449439, -73.450503, -73.45358, -73.453552, -73.455805, -73.462138, -73.469086, -73.474565, -73.471082, 41.119181, 41.129826, 41.130195, 41.132752, 41.129915, 41.126574, 41.122246, 41.118996, 41.116477, 41.114763, 41.11213, 41.110305, 
41.108518, 41.105004, 41.104933, 41.104958, 41.104854, 41.104334, 41.10253, 41.10099, 41.099164, 41.092405, 41.091188, 41.090711, 41.089616, 41.091906, 41.093389, 41.101133, 41.108288, 41.114696, 41.119181)))"
09001043200,1,-73.44039721202451,41.112080109146504,"https://www.google.com/maps/dir/41.1120801091465,-73.4403972120245/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.45199, -73.452925, -73.451825, -73.452471, -73.447996, -73.441501, -73.439284, -73.438346, -73.437475, -73.439493, -73.438476, -73.439454, -73.439284, -73.438695, -73.436612, -73.433998, -73.433079, -73.430085, -73.436121, -73.43591, -73.438699, -73.440084, -73.440858, -73.441032, -73.441393, -73.445407, -73.451047, -73.4514, -73.454663, -73.45199, 41.116477, 41.118996, 41.122246, 41.126574, 41.125017, 41.1261, 41.125788, 41.123565, 41.121345, 41.119262, 41.118152, 41.116609, 41.113996, 
41.112057, 41.110507, 41.109995, 41.108934, 41.10393, 41.10099, 41.10253, 41.104334, 41.104854, 41.104958, 41.104933, 41.105004, 41.108518, 41.110305, 41.11213, 41.114763, 41.116477)))"
09001043200,2,-73.45099578764344,41.11499241758444,"https://www.google.com/maps/dir/41.1149924175844,-73.4509957876434/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.45199, -73.452925, -73.451825, -73.452471, -73.447996, -73.441501, -73.439284, -73.438346, -73.437475, -73.439493, -73.438476, -73.439454, -73.439284, -73.438695, -73.436612, -73.433998, -73.433079, -73.430085, -73.436121, -73.43591, -73.438699, -73.440084, -73.440858, -73.441032, -73.441393, -73.445407, -73.451047, -73.4514, -73.454663, -73.45199, 41.116477, 41.118996, 41.122246, 41.126574, 41.125017, 41.1261, 41.125788, 41.123565, 41.121345, 41.119262, 41.118152, 41.116609, 41.113996, 
41.112057, 41.110507, 41.109995, 41.108934, 41.10393, 41.10099, 41.10253, 41.104334, 41.104854, 41.104958, 41.104933, 41.105004, 41.108518, 41.110305, 41.11213, 41.114763, 41.116477)))"
09001043200,3,-73.45065477926539,41.12275614221968,"https://www.google.com/maps/dir/41.1227561422197,-73.4506547792654/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.45199, -73.452925, -73.451825, -73.452471, -73.447996, -73.441501, -73.439284, -73.438346, -73.437475, -73.439493, -73.438476, -73.439454, -73.439284, -73.438695, -73.436612, -73.433998, -73.433079, -73.430085, -73.436121, -73.43591, -73.438699, -73.440084, -73.440858, -73.441032, -73.441393, -73.445407, -73.451047, -73.4514, -73.454663, -73.45199, 41.116477, 41.118996, 41.122246, 41.126574, 41.125017, 41.1261, 41.125788, 41.123565, 41.121345, 41.119262, 41.118152, 41.116609, 41.113996, 
41.112057, 41.110507, 41.109995, 41.108934, 41.10393, 41.10099, 41.10253, 41.104334, 41.104854, 41.104958, 41.104933, 41.105004, 41.108518, 41.110305, 41.11213, 41.114763, 41.116477)))"
09001043200,4,-73.44393718039944,41.124279370650825,"https://www.google.com/maps/dir/41.1242793706508,-73.4439371803994/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.45199, -73.452925, -73.451825, -73.452471, -73.447996, -73.441501, -73.439284, -73.438346, -73.437475, -73.439493, -73.438476, -73.439454, -73.439284, -73.438695, -73.436612, -73.433998, -73.433079, -73.430085, -73.436121, -73.43591, -73.438699, -73.440084, -73.440858, -73.441032, -73.441393, -73.445407, -73.451047, -73.4514, -73.454663, -73.45199, 41.116477, 41.118996, 41.122246, 41.126574, 41.125017, 41.1261, 41.125788, 41.123565, 41.121345, 41.119262, 41.118152, 41.116609, 41.113996, 
41.112057, 41.110507, 41.109995, 41.108934, 41.10393, 41.10099, 41.10253, 41.104334, 41.104854, 41.104958, 41.104933, 41.105004, 41.108518, 41.110305, 41.11213, 41.114763, 41.116477)))"
09001043200,5,-73.44417555343823,41.10938986552259,"https://www.google.com/maps/dir/41.1093898655226,-73.4441755534382/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.45199, -73.452925, -73.451825, -73.452471, -73.447996, -73.441501, -73.439284, -73.438346, -73.437475, -73.439493, -73.438476, -73.439454, -73.439284, -73.438695, -73.436612, -73.433998, -73.433079, -73.430085, -73.436121, -73.43591, -73.438699, -73.440084, -73.440858, -73.441032, -73.441393, -73.445407, -73.451047, -73.4514, -73.454663, -73.45199, 41.116477, 41.118996, 41.122246, 41.126574, 41.125017, 41.1261, 41.125788, 41.123565, 41.121345, 41.119262, 41.118152, 41.116609, 41.113996, 
41.112057, 41.110507, 41.109995, 41.108934, 41.10393, 41.10099, 41.10253, 41.104334, 41.104854, 41.104958, 41.104933, 41.105004, 41.108518, 41.110305, 41.11213, 41.114763, 41.116477)))"
09001043300,1,-73.42716124155432,41.125507202478055,"https://www.google.com/maps/dir/41.1255072024781,-73.4271612415543/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.439493, -73.437475, -73.438346, -73.439284, -73.436385, -73.434523, -73.432133, -73.429435, -73.429553, -73.426248, -73.421206, -73.420384, -73.419801, -73.418998, -73.420674, -73.422463, -73.423938, -73.425196, -73.426882, -73.428994, -73.431298, -73.432168, -73.43591, -73.437599, -73.438476, -73.439493, 41.119262, 41.121345, 41.123565, 41.125788, 41.125765, 41.126478, 41.126825, 41.126177, 41.12625, 41.126306, 41.120545, 41.119373, 41.118389, 41.116148, 41.116893, 41.117249, 41.117727, 
41.117511, 41.116955, 41.116792, 41.117738, 41.118632, 41.118731, 41.117773, 41.118152, 41.119262)))"
09001043300,2,-73.42601325842216,41.124334051832214,"https://www.google.com/maps/dir/41.1243340518322,-73.4260132584222/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.439493, -73.437475, -73.438346, -73.439284, -73.436385, -73.434523, -73.432133, -73.429435, -73.429553, -73.426248, -73.421206, -73.420384, -73.419801, -73.418998, -73.420674, -73.422463, -73.423938, -73.425196, -73.426882, -73.428994, -73.431298, -73.432168, -73.43591, -73.437599, -73.438476, -73.439493, 41.119262, 41.121345, 41.123565, 41.125788, 41.125765, 41.126478, 41.126825, 41.126177, 41.12625, 41.126306, 41.120545, 41.119373, 41.118389, 41.116148, 41.116893, 41.117249, 41.117727, 
41.117511, 41.116955, 41.116792, 41.117738, 41.118632, 41.118731, 41.117773, 41.118152, 41.119262)))"
09001043300,3,-73.42029042308566,41.1187087785605,"https://www.google.com/maps/dir/41.1187087785605,-73.4202904230857/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.439493, -73.437475, -73.438346, -73.439284, -73.436385, -73.434523, -73.432133, -73.429435, -73.429553, -73.426248, -73.421206, -73.420384, -73.419801, -73.418998, -73.420674, -73.422463, -73.423938, -73.425196, -73.426882, -73.428994, -73.431298, -73.432168, -73.43591, -73.437599, -73.438476, -73.439493, 41.119262, 41.121345, 41.123565, 41.125788, 41.125765, 41.126478, 41.126825, 41.126177, 41.12625, 41.126306, 41.120545, 41.119373, 41.118389, 41.116148, 41.116893, 41.117249, 41.117727, 
41.117511, 41.116955, 41.116792, 41.117738, 41.118632, 41.118731, 41.117773, 41.118152, 41.119262)))"
09001043300,4,-73.43879444047636,41.1195053526627,"https://www.google.com/maps/dir/41.1195053526627,-73.4387944404764/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.439493, -73.437475, -73.438346, -73.439284, -73.436385, -73.434523, -73.432133, -73.429435, -73.429553, -73.426248, -73.421206, -73.420384, -73.419801, -73.418998, -73.420674, -73.422463, -73.423938, -73.425196, -73.426882, -73.428994, -73.431298, -73.432168, -73.43591, -73.437599, -73.438476, -73.439493, 41.119262, 41.121345, 41.123565, 41.125788, 41.125765, 41.126478, 41.126825, 41.126177, 41.12625, 41.126306, 41.120545, 41.119373, 41.118389, 41.116148, 41.116893, 41.117249, 41.117727, 
41.117511, 41.116955, 41.116792, 41.117738, 41.118632, 41.118731, 41.117773, 41.118152, 41.119262)))"
09001043300,5,-73.43062719820078,41.12178086188922,"https://www.google.com/maps/dir/41.1217808618892,-73.4306271982008/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.439493, -73.437475, -73.438346, -73.439284, -73.436385, -73.434523, -73.432133, -73.429435, -73.429553, -73.426248, -73.421206, -73.420384, -73.419801, -73.418998, -73.420674, -73.422463, -73.423938, -73.425196, -73.426882, -73.428994, -73.431298, -73.432168, -73.43591, -73.437599, -73.438476, -73.439493, 41.119262, 41.121345, 41.123565, 41.125788, 41.125765, 41.126478, 41.126825, 41.126177, 41.12625, 41.126306, 41.120545, 41.119373, 41.118389, 41.116148, 41.116893, 41.117249, 41.117727, 
41.117511, 41.116955, 41.116792, 41.117738, 41.118632, 41.118731, 41.117773, 41.118152, 41.119262)))"
09001043400,1,-73.42407308163925,41.129537466018725,"https://www.google.com/maps/dir/41.1295374660187,-73.4240730816392/The+Maritime+Aquarium+at+Norwalk,+10+N+Water+St,+Norwalk,+CT+06854/@41.1288132,-73.4510147,13z/data=!3m1!4b1!4m13!4m12!1m0!1m5!1m1!1s0x89e81c3243db6e45:0xa45869e3de449a71!2m2!1d-73.4140074!2d41.1169647!2m3!6e0!7e2!8j1570273200!3e3","list(list(c(-73.42882, -73.427524, -73.42609, -73.424636, -73.422974, -73.421337, -73.419831, -73.416547, -73.41128, -73.410373, -73.409674, -73.408686, -73.412176, -73.413665, -73.417075, -73.420384, -73.421206, -73.426248, -73.427866, -73.428451, -73.42882, 41.132707, 41.134614, 41.135217, 41.135719, 41.129949, 41.130216, 41.130359, 41.128838, 41.12557, 41.125708, 41.123183, 41.121382, 41.122074, 41.121604, 41.119465, 41.119373, 41.120545, 41.126306, 41.129449, 41.131369, 41.132707)))"
